time,t9,rho,b10,b11,b12,b13,b14,b8,be10,be11,be12,be7,be9,c10,c11,c12,c13,c14,c15,c16,c9,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,h1,h2,h3,he3,he4,he6,li6,li7,li8,li9,n,n11,n12,n13,n14,n15,n16,n17,n18,ne16,ne17,ne18,ne19,ne20,ne21,ne22,ne23,ne24,ne25,o12,o13,o14,o15,o16,o17,o18,o19,o20,o21
1.03523178e+00,3.56208476e-02,8.47449875e+01,2.00490524e-28,5.99749312e-16,4.43118682e-45,3.93336371e-73,7.50815603e-100,3.74544999e-07,1.36119586e-68,0.00000000e+00,3.12370638e-98,9.50054398e-07,5.93111933e-40,3.02211217e-26,5.60485772e-12,7.75775233e-07,7.06258622e-08,1.90995490e-21,0.00000000e+00,9.63880611e-47,2.19824447e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.26148123e-05,8.24590865e-09,2.51088482e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553076e-01,1.67415670e-18,4.90460428e-24,4.01712789e-06,6.91417877e-02,1.33527843e-65,9.06058084e-28,8.70144953e-17,1.08596049e-45,5.39330214e-56,1.17771233e-33,0.00000000e+00,1.19582815e-22,7.13446948e-05,4.29557553e-06,1.72847863e-07,0.00000000e+00,4.53799548e-40,6.00760356e-58,6.47981677e-176,8.70442238e-193,2.00849244e-08,7.40785438e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,1.70302702e-32,1.17699148e-04,5.59492926e-05,3.39192337e-04,2.10115617e-07,3.41183433e-13,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.10307874e+00,3.18122931e-02,6.03651382e+01,2.71969882e-28,8.12070005e-16,1.43973125e-45,3.00220174e-74,1.77977395e-101,3.52354257e-07,1.50274033e-68,0.00000000e+00,3.50740094e-99,9.50054259e-07,6.67527949e-40,3.01475723e-26,5.60464167e-12,7.75775266e-07,7.62363538e-08,1.90995490e-21,0.00000000e+00,9.05069470e-47,1.51658323e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.25983295e-05,8.80355886e-09,2.71315289e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553076e-01,1.72890047e-18,4.20572838e-24,4.01712789e-06,6.91418335e-02,1.25913921e-65,9.95536032e-28,1.43176670e-16,1.46829439e-45,4.14201263e-56,4.42873563e-34,0.00000000e+00,1.91121728e-23,7.13390843e-05,4.37395119e-06,1.94410806e-07,0.00000000e+00,4.48710490e-40,5.56877110e-58,6.47981677e-176,5.65411853e-193,1.95272133e-08,7.38762767e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,3.85634693e-34,1.17620772e-04,5.59277296e-05,3.39192337e-04,2.26598382e-07,4.02027562e-13,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.17537227e+00,2.82011735e-02,4.20535646e+01,3.49515348e-28,1.04134760e-15,3.80212036e-46,1.95139437e-75,3.57727619e-103,3.30153989e-07,1.54946434e-68,0.00000000e+00,3.41577676e-100,9.50054226e-07,6.91893837e-40,3.00693996e-26,5.60441147e-12,7.75775270e-07,8.22140602e-08,1.90995490e-21,0.00000000e+00,8.46347454e-47,1.02115325e-09,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.25807797e-05,9.38072043e-09,2.92806946e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553077e-01,1.77585977e-18,3.44877942e-24,4.01712789e-06,6.91418789e-02,1.18278164e-65,1.07479691e-27,2.13804677e-16,1.67140405e-45,3.12647240e-56,1.45298712e-34,0.00000000e+00,2.53773394e-24,7.13331066e-05,4.45740600e-06,2.17377825e-07,0.00000000e+00,4.43350692e-40,5.13639628e-58,6.47981677e-176,3.57034100e-193,1.89499826e-08,7.36613603e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,5.97948324e-36,1.17537318e-04,5.59047626e-05,3.39192337e-04,2.44148174e-07,4.71174849e-13,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.25240375e+00,2.48033265e-02,2.86108698e+01,4.32432094e-28,1.28644047e-15,8.50750816e-47,1.05180396e-76,0.00000000e+00,3.08035835e-07,1.56148085e-68,0.00000000e+00,2.86778124e-101,9.50054219e-07,6.97149065e-40,2.99863266e-26,5.60416619e-12,7.75775271e-07,8.85829820e-08,1.90995490e-21,0.00000000e+00,7.87963565e-47,6.69973696e-10,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.25620948e-05,9.97693825e-09,3.15638324e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553077e-01,1.81199876e-18,2.76832650e-24,4.01712789e-06,6.91419238e-02,1.10650858e-65,1.12764939e-27,2.96715001e-16,1.69945491e-45,2.31681776e-56,4.20562430e-35,0.00000000e+00,2.73490578e-25,7.13267376e-05,4.54626511e-06,2.41839682e-07,0.00000000e+00,4.37710060e-40,4.71256378e-58,6.47981677e-176,2.18760819e-193,1.83536863e-08,7.34330465e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,9.84186923e-38,1.17448459e-04,5.58803008e-05,3.39192337e-04,2.62833144e-07,5.49608629e-13,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.33448373e+00,2.16320891e-02,1.89800197e+01,5.20665504e-28,1.54775018e-15,1.67318705e-47,5.44286140e-78,0.00000000e+00,2.86096295e-07,1.56410954e-68,0.00000000e+00,2.05975018e-102,9.50054218e-07,6.97952012e-40,2.98980617e-26,5.60390486e-12,7.75775271e-07,9.53686841e-08,1.90995490e-21,0.00000000e+00,7.30178626e-47,4.27591413e-10,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.25422022e-05,1.05915916e-08,3.39888154e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553077e-01,1.83654719e-18,2.27483893e-24,4.01712789e-06,6.91419682e-02,1.03064165e-65,1.15275063e-27,3.91107049e-16,1.63263141e-45,1.68344353e-56,8.94831024e-36,0.00000000e+00,2.32472445e-26,7.13199519e-05,4.64087393e-06,2.67892940e-07,0.00000000e+00,4.31778704e-40,4.29936935e-58,6.47981677e-176,1.29803650e-193,1.77389442e-08,7.31905482e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.17353850e-04,5.58542475e-05,3.39192337e-04,2.82725676e-07,6.38411070e-13,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.42194306e+00,1.86979196e-02,1.22569140e+01,6.14424176e-28,1.82619928e-15,2.80559188e-48,0.00000000e+00,0.00000000e+00,2.64435754e-07,1.56464573e-68,0.00000000e+00,1.24146384e-103,9.50054218e-07,6.98047199e-40,2.98042981e-26,5.60362640e-12,7.75775271e-07,1.02598397e-07,1.90995490e-21,0.00000000e+00,6.73262298e-47,2.64983241e-10,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.25210253e-05,1.12238803e-08,3.65639151e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.85112447e-18,1.99245550e-24,4.01712789e-06,6.91420118e-02,9.55518146e-66,1.16132416e-27,4.97663994e-16,1.53732884e-45,1.19788619e-56,0.00000000e+00,0.00000000e+00,1.50808562e-27,7.13127222e-05,4.74159936e-06,2.95640308e-07,0.00000000e+00,4.25547041e-40,3.89888496e-58,6.47981677e-176,7.44299891e-194,1.71065551e-08,7.29330383e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.17253124e-04,5.58265001e-05,3.39192337e-04,3.03902623e-07,7.38770377e-13,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.51513429e+00,1.60080792e-02,7.69163995e+00,7.14008742e-28,2.12288556e-15,6.59330315e-49,0.00000000e+00,0.00000000e+00,2.43157258e-07,1.56478433e-68,0.00000000e+00,6.26967131e-105,9.50054218e-07,6.98056520e-40,2.97047129e-26,5.60332972e-12,7.75775271e-07,1.10301124e-07,1.90995490e-21,0.00000000e+00,6.17489534e-47,1.59143302e-10,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.24984823e-05,1.18728120e-08,3.92978119e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.85865378e-18,1.86560723e-24,4.01712789e-06,6.91420546e-02,8.81487252e-66,1.16350244e-27,6.18116895e-16,1.42466350e-45,8.33579774e-57,0.00000000e+00,0.00000000e+00,7.18256045e-29,7.13050195e-05,4.84883099e-06,3.25191013e-07,0.00000000e+00,4.19005911e-40,3.51312062e-58,6.47981677e-176,4.11508717e-194,1.64575102e-08,7.26596486e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.17145893e-04,5.57969494e-05,3.39192337e-04,3.26445571e-07,8.51988059e-13,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.61443309e+00,1.35663919e-02,4.68160049e+00,8.19754326e-28,2.43899911e-15,1.91380472e-48,6.51299060e-78,0.00000000e+00,2.22365067e-07,1.56519933e-68,0.00000000e+00,2.58686316e-106,9.50054217e-07,6.98057251e-40,2.95989673e-26,5.60301360e-12,7.75775271e-07,1.18507756e-07,1.90995490e-21,0.00000000e+00,5.63136464e-47,9.24370861e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.24744868e-05,1.25371897e-08,4.21996063e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86202436e-18,1.82019413e-24,4.01712789e-06,6.91420963e-02,8.08905529e-66,1.16392362e-27,7.54954638e-16,1.31648037e-45,5.66446141e-57,0.00000000e+00,0.00000000e+00,2.42990773e-30,7.12968129e-05,4.96298245e-06,3.56661198e-07,0.00000000e+00,4.12146695e-40,3.14398367e-58,6.47981677e-176,2.18848054e-194,1.57930050e-08,7.23694691e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.17031741e-04,5.57654792e-05,3.39192337e-04,3.50441106e-07,9.79486166e-13,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.72023972e+00,1.13731027e-02,2.75827878e+00,9.32016087e-28,2.77581048e-15,6.39137875e-48,2.33216648e-77,0.00000000e+00,2.02162992e-07,1.56677789e-68,0.00000000e+00,8.39115733e-108,9.50054217e-07,6.98057293e-40,2.94867055e-26,5.60267679e-12,7.75775271e-07,1.27251194e-07,1.90995490e-21,0.00000000e+00,5.10475771e-47,5.18132660e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.24489468e-05,1.32156022e-08,4.52788264e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86332553e-18,1.80686610e-24,4.01712789e-06,6.91421368e-02,7.38131622e-66,1.16398575e-27,9.11388673e-16,1.22192038e-45,3.75295675e-57,0.00000000e+00,0.00000000e+00,5.57333438e-32,7.12880694e-05,5.08449276e-06,3.90174341e-07,0.00000000e+00,4.04961462e-40,2.79323667e-58,6.47981677e-176,1.11669213e-194,1.51144492e-08,7.20615471e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.16910231e-04,5.57319661e-05,3.39192337e-04,3.75981098e-07,1.12281439e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.83298071e+00,1.00000000e-02,1.56972732e+00,1.05116674e-27,3.13467350e-15,2.83640493e-45,3.95095219e-75,0.00000000e+00,1.82652568e-07,1.57785967e-68,0.00000000e+00,2.20184237e-109,9.50054217e-07,6.98057296e-40,2.93675548e-26,5.60231793e-12,7.75775271e-07,1.36566480e-07,1.90995490e-21,0.00000000e+00,4.59771638e-47,2.79614111e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.24217649e-05,1.39064155e-08,4.85454359e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86376462e-18,1.80349158e-24,4.01712789e-06,6.91421759e-02,6.69520329e-66,1.16399288e-27,1.09074174e-15,1.48813071e-44,2.42031164e-57,5.09486638e-31,0.00000000e+00,1.25887936e-33,7.12787541e-05,5.21382777e-06,4.25861705e-07,0.00000000e+00,3.97443120e-40,2.46245519e-58,6.47981677e-176,5.45221994e-195,1.44234750e-08,7.17348862e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.16780896e-04,5.56962787e-05,3.39192337e-04,4.03162990e-07,1.28365690e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.95311051e+00,1.00000000e-02,8.60925703e-01,1.17759650e-27,3.51703038e-15,7.12452005e-44,1.15048765e-72,1.19062455e-104,1.63931067e-07,1.26351831e-67,0.00000000e+00,4.58906252e-111,9.50054217e-07,6.98057323e-40,2.92411251e-26,5.60193557e-12,7.75775271e-07,1.46490931e-07,1.90995490e-21,0.00000000e+00,4.11274363e-47,1.44917438e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.23928378e-05,1.46077677e-08,5.20098385e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86397823e-18,1.80235747e-24,4.01712789e-06,6.91422133e-02,6.03416080e-66,1.16399519e-27,1.28547834e-15,1.40572442e-42,1.51664476e-57,0.00000000e+00,0.00000000e+00,5.73639512e-34,7.12688297e-05,5.35148168e-06,4.63862797e-07,0.00000000e+00,3.89585583e-40,2.15298712e-58,6.47981677e-176,2.53984445e-195,1.37219427e-08,7.13884459e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.16643242e-04,5.56582776e-05,3.39192337e-04,4.32090109e-07,1.46383882e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.08111337e+00,1.00000000e-02,4.53953109e-01,1.31171330e-27,3.92441742e-15,6.47907422e-43,2.39780027e-72,5.92799526e-104,1.46089428e-07,1.69412533e-66,0.00000000e+00,7.57945499e-113,9.50054217e-07,6.98057347e-40,2.91070083e-26,5.60152818e-12,7.75775271e-07,1.57064289e-07,1.90995490e-21,0.00000000e+00,3.65214803e-47,7.19408131e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.23620559e-05,1.53175670e-08,5.56828810e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86410092e-18,1.80676807e-24,4.01712789e-06,6.91422490e-02,5.40145989e-66,1.16399651e-27,1.49297759e-15,2.82937080e-42,9.21707448e-58,0.00000000e+00,0.00000000e+00,3.02366684e-34,7.12582563e-05,5.49797859e-06,5.04325872e-07,0.00000000e+00,3.81383955e-40,1.86591519e-58,6.47981677e-176,1.12537812e-195,1.30119419e-08,7.10211417e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.16496745e-04,5.56178146e-05,3.39192337e-04,4.62871985e-07,1.66533215e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.21750528e+00,1.00000000e-02,2.29530148e-01,1.45394297e-27,4.35847117e-15,2.14588107e-42,7.75711563e-72,1.81145933e-103,1.29210150e-07,8.36468333e-66,0.00000000e+00,9.53698020e-115,9.50054216e-07,6.98057371e-40,2.89647786e-26,5.60109413e-12,7.75775271e-07,1.68328878e-07,1.90995492e-21,0.00000000e+00,3.21798817e-47,3.41111958e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.23293032e-05,1.60334939e-08,5.95758528e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86416880e-18,1.82871306e-24,4.01712789e-06,6.91422828e-02,4.80012649e-66,1.16399725e-27,1.71407592e-15,9.01274671e-42,5.42159493e-58,0.00000000e+00,0.00000000e+00,1.52872951e-34,7.12469917e-05,5.65387415e-06,5.47408442e-07,0.00000000e+00,3.72834728e-40,1.60202473e-58,6.47981677e-176,4.72743299e-196,1.22957901e-08,7.06318445e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.16340850e-04,5.55747320e-05,3.39192337e-04,4.95624678e-07,1.89026100e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.36283603e+00,1.00000000e-02,1.10983399e-01,1.60472935e-27,4.82093491e-15,1.22302686e-42,3.92741883e-72,7.05449532e-104,1.13365224e-07,1.73994632e-65,0.00000000e+00,9.23746451e-117,9.50054216e-07,6.98057383e-40,2.88139922e-26,5.60063167e-12,7.75775271e-07,1.80329765e-07,1.90995493e-21,0.00000000e+00,2.81201927e-47,1.54020707e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.22944568e-05,1.67530079e-08,6.37004822e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86420488e-18,1.85882751e-24,4.01712789e-06,6.91423145e-02,4.23286904e-66,1.16399763e-27,1.94966459e-15,1.65755276e-41,3.08004289e-58,0.00000000e+00,0.00000000e+00,7.39116676e-35,7.12349909e-05,5.81975721e-06,5.93277832e-07,0.00000000e+00,3.63935992e-40,1.36177837e-58,6.47981677e-176,1.87617669e-196,1.15760254e-08,7.02193815e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.16174966e-04,5.55288626e-05,3.39192337e-04,5.30471128e-07,2.14090608e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.51769146e+00,1.00000000e-02,5.11674442e-02,1.76453424e-27,5.31366555e-15,5.71726609e-40,1.56191043e-64,3.48779452e-92,9.86141900e-08,4.48100628e-65,0.00000000e+00,2.72999469e-115,9.50054216e-07,6.98088526e-40,2.86541873e-26,5.60013894e-12,7.75775271e-07,1.93114941e-07,1.90995558e-21,0.00000000e+00,2.43564414e-47,6.60130580e-13,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.22573864e-05,1.74733601e-08,6.80689288e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86422345e-18,1.91236857e-24,4.01712789e-06,6.91423440e-02,3.70200875e-66,1.16399785e-27,2.20069326e-15,8.75403710e-39,1.68621161e-58,0.00000000e+00,0.00000000e+00,3.40732478e-35,7.12222057e-05,5.99625163e-06,6.42111746e-07,0.00000000e+00,3.54687657e-40,1.14529957e-58,6.47981677e-176,7.00739648e-197,1.08553943e-08,6.97825369e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.15998472e-04,5.54800287e-05,3.39192337e-04,5.67541501e-07,2.41970811e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.68269580e+00,1.00000000e-02,2.24228781e-02,1.93383721e-27,5.83864104e-15,2.70022661e-43,1.93840807e-67,3.08876575e-96,8.50024177e-08,4.45796795e-65,0.00000000e+00,1.33632740e-117,9.50054216e-07,6.98088526e-40,2.84848844e-26,5.59961396e-12,7.75775271e-07,2.06735506e-07,1.90995558e-21,0.00000000e+00,2.08987119e-47,2.67649265e-13,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.22179543e-05,1.81916112e-08,7.26937718e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86423210e-18,1.91154632e-24,4.01712789e-06,6.91423712e-02,3.20941525e-66,1.16399795e-27,2.46817383e-15,7.63209126e-39,8.87357441e-59,0.00000000e+00,0.00000000e+00,1.49302616e-35,7.12085851e-05,6.18401808e-06,6.94098875e-07,0.00000000e+00,3.45091689e-40,9.52366591e-59,6.47981677e-176,2.45385224e-197,1.01368337e-08,6.93200526e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.15810706e-04,5.54280416e-05,3.39192337e-04,6.06973563e-07,2.72927026e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.85851418e+00,1.00000000e-02,9.30907621e-03,2.11313527e-27,6.39796819e-15,4.07029265e-43,0.00000000e+00,1.68675105e-100,7.25596892e-08,4.50381327e-65,0.00000000e+00,4.32388889e-120,9.50054215e-07,6.98088526e-40,2.83055863e-26,5.59905463e-12,7.75775271e-07,2.21245868e-07,1.90995558e-21,0.00000000e+00,1.77528180e-47,1.02283835e-13,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.21760149e-05,1.89046563e-08,7.75879923e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86423607e-18,1.91303232e-24,4.01712789e-06,6.91423961e-02,2.75645098e-66,1.16399799e-27,2.75318453e-15,6.61047089e-39,4.47726080e-59,0.00000000e+00,0.00000000e+00,6.19782430e-36,7.11940748e-05,6.38375590e-06,7.49439528e-07,0.00000000e+00,3.35152345e-40,7.82417644e-59,6.47981677e-176,8.02230808e-198,9.42344554e-09,6.88306305e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.15610968e-04,5.53727009e-05,3.39192337e-04,6.48913046e-07,3.07235927e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.04585534e+00,1.00000000e-02,3.64838300e-03,2.30294238e-27,6.99389102e-15,0.00000000e+00,0.00000000e+00,0.00000000e+00,6.12991908e-08,4.49548656e-65,0.00000000e+00,8.83895859e-123,9.50054215e-07,6.98088526e-40,2.81157792e-26,5.59845871e-12,7.75775271e-07,2.36703956e-07,1.90995558e-21,0.00000000e+00,1.49200945e-47,3.67002342e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.21314139e-05,1.96092566e-08,8.27649498e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86423777e-18,1.91274752e-24,4.01712789e-06,6.91424186e-02,2.34392750e-66,1.16399801e-27,3.05687425e-15,5.66195940e-39,2.16000936e-59,0.00000000e+00,0.00000000e+00,2.42877270e-36,7.11786167e-05,6.59620504e-06,8.08346291e-07,0.00000000e+00,3.24876429e-40,6.34568395e-59,6.47981677e-176,2.43729456e-198,8.71846565e-09,6.83129348e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.15398519e-04,5.53137941e-05,3.39192337e-04,6.93514042e-07,3.45190543e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.24547446e+00,1.00000000e-02,1.34472358e-03,2.50378862e-27,7.62879961e-15,0.00000000e+00,0.00000000e+00,0.00000000e+00,5.12169869e-08,4.48302594e-65,0.00000000e+00,7.68575285e-125,9.50054215e-07,6.98088527e-40,2.79149330e-26,5.59782380e-12,7.75775271e-07,2.53171442e-07,1.90995558e-21,0.00000000e+00,1.23973257e-47,1.23128131e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.20839885e-05,2.03020785e-08,8.82383526e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86423846e-18,1.91233398e-24,4.01712789e-06,6.91424388e-02,1.97207671e-66,1.16399802e-27,3.38046717e-15,4.79901276e-39,9.93464440e-60,0.00000000e+00,0.00000000e+00,8.95097248e-37,7.11621492e-05,6.82214807e-06,8.71044722e-07,0.00000000e+00,3.14273530e-40,5.07641239e-59,6.47981677e-176,6.84789664e-199,8.02522471e-09,6.77655945e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.15172576e-04,5.52510957e-05,3.39192337e-04,7.40939386e-07,3.87100120e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.45817620e+00,1.00000000e-02,4.64255491e-04,2.71621927e-27,8.30523957e-15,0.00000000e+00,0.00000000e+00,0.00000000e+00,4.22920445e-08,4.48397081e-65,0.00000000e+00,1.74411308e-127,9.50054214e-07,6.98088527e-40,2.77025023e-26,5.59714736e-12,7.75775271e-07,2.70713981e-07,1.90995558e-21,0.00000000e+00,1.01768258e-47,3.84556745e-15,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.20335668e-05,2.09797388e-08,9.40222199e-14,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86423873e-18,1.91236617e-24,4.01712789e-06,6.91424566e-02,1.64053973e-66,1.16399802e-27,3.72526771e-15,4.02672748e-39,4.34253135e-60,0.00000000e+00,0.00000000e+00,3.08988111e-37,7.11446066e-05,7.06241215e-06,9.37774074e-07,0.00000000e+00,3.03356271e-40,4.00205741e-59,6.47981677e-176,1.77063819e-199,7.34710251e-09,6.71872078e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.14932312e-04,5.51843664e-05,3.39192337e-04,7.91361058e-07,4.33289863e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.68481798e+00,1.00000000e-02,1.49489495e-04,2.94079352e-27,9.02592207e-15,0.00000000e+00,0.00000000e+00,0.00000000e+00,3.44868482e-08,4.48319264e-65,0.00000000e+00,0.00000000e+00,9.50054214e-07,6.98088527e-40,2.74779281e-26,5.59642668e-12,7.75775271e-07,2.89401463e-07,1.90995558e-21,0.00000000e+00,8.24667810e-48,1.11286094e-15,0.00000000e+00,0.00000000e+00,0.00000000e+00,2.19799673e-05,2.16388577e-08,1.00130835e-13,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,7.12553078e-01,1.86423882e-18,1.91234297e-24,4.01712789e-06,6.91424723e-02,1.34837530e-66,1.16399802e-27,4.09266577e-15,3.33970810e-39,1.79795426e-60,0.00000000e+00,0.00000000e+00,9.94808465e-38,7.11259192e-05,7.31787109e-06,1.00878805e-06,0.00000000e+00,2.92140539e-40,3.10628567e-59,6.47981677e-176,4.18978052e-200,6.68747545e-09,6.65763462e-13,7.17611362e-05,1.71411363e-07,5.27977883e-06,2.35236296e-19,7.14024797e-34,1.34977794e-48,3.96486876e-225,0.00000000e+00,1.14676853e-04,5.51133524e-05,3.39192337e-04,8.44960584e-07,4.84100569e-12,0.00000000e+00,0.00000000e+00,0.00000000e+00
