time,t9,rho,eps_nuc_erg_g_s,F_c12_pg_n13,F_n13_pg_o14,F_n13_bd_c13,F_c13_pg_n14,F_n14_pg_o15,F_o14_bd_n14,F_o15_bd_n15,F_n15_pa_c12,F_n15_pg_o16,F_o16_pg_f17,F_o17_pa_n14,F_f17_bd_o17,F_f17_pg_ne18,F_ne18_bd_f18,F_f18_pa_o15,F_o17_pg_f18,tau_c12_pg_n13,tau_n13_pg_o14,tau_n13_bd_c13,tau_c13_pg_n14,tau_n14_pg_o15,tau_o14_bd_n14,tau_o15_bd_n15,tau_n15_pa_c12,tau_n15_pg_o16,tau_o16_pg_f17,tau_o17_pa_n14,tau_f17_bd_o17,tau_f17_pg_ne18,tau_ne18_bd_f18,tau_f18_pa_o15,tau_o17_pg_f18,tau_T9,tau_rho,Q_c12_pg_n13,Q_n13_pg_o14,Q_o14_bd_n14,Q_n14_pg_o15,Q_o15_bd_n15,Q_n15_pa_c12,steady_flow_dispersion_dex,fside_c12,fside_n13,fside_o14,fside_n14,fside_o15,fside_n15
1.10307874e+00,3.18122931e-02,6.03651382e+01,1.30999656e+13,1.68885099e-15,4.23708419e-15,8.26900783e-08,5.45948320e-16,6.59394286e-17,1.15479825e-06,3.17756572e-07,1.57499164e-13,6.73984185e-17,2.58739368e-16,6.62065268e-17,2.42851773e-07,2.02425542e-19,8.10493428e-09,7.66700425e-17,3.30309579e-19,4.59350926e+08,1.68368343e+10,8.62728464e+02,1.39640239e+08,6.63328647e+10,1.01853958e+02,1.76008097e+02,1.23436087e+06,2.88450100e+09,1.31094212e+12,3.42259885e+09,9.30540028e+01,1.11637737e+14,2.40929940e+00,1.14823973e+08,6.86018198e+11,5.98642203e-01,1.95992210e-01,2.56121569e+01,6.42572173e+01,1.75130158e+10,1.00000000e+00,4.81891608e+09,2.38854305e+03,1.02433609e+01,1.34300481e-08,9.99999928e-01,2.17993033e-22,5.30096789e-10,2.41285466e-10,2.12110566e-10
1.17537227e+00,2.82011735e-02,4.20535646e+01,1.27016807e+13,2.14539041e-16,4.44412240e-16,8.26831495e-08,7.48602719e-17,7.13587111e-18,1.15397890e-06,3.17626084e-07,1.79892497e-14,7.78438140e-18,2.28482634e-17,2.87936739e-18,2.42663175e-07,1.76277273e-20,7.86534981e-09,1.02267857e-17,1.94114622e-20,3.61600977e+09,1.60511120e+11,8.62728464e+02,1.09823352e+09,6.24647773e+11,1.01853958e+02,1.76008097e+02,1.20837627e+07,2.79248683e+10,1.48454318e+13,8.47922965e+10,9.30540028e+01,1.28098077e+15,2.40929940e+00,9.17269676e+08,1.25775262e+13,5.98458913e-01,1.95459922e-01,3.00648706e+01,6.22786249e+01,1.61715210e+11,1.00000000e+00,4.45111857e+10,2.52096057e+03,1.12087509e+01,1.89039904e-08,9.99999992e-01,4.83276081e-23,6.73666040e-11,3.21975626e-11,2.45083711e-11
1.25240375e+00,2.48033265e-02,2.86108698e+01,1.23171037e+13,2.20107842e-17,3.68524400e-17,8.26757672e-08,8.27978392e-18,6.10535578e-19,1.15310648e-06,3.17487103e-07,1.61325889e-15,7.06476185e-19,1.56032384e-18,6.67030322e-20,2.42462378e-07,1.19532774e-21,7.61785203e-09,9.51775985e-19,8.93439477e-22,3.52452355e+10,1.93546852e+12,8.62728464e+02,1.06987070e+10,7.44635575e+12,1.01853958e+02,1.76008097e+02,1.49907546e+08,3.42318236e+11,2.17385858e+14,3.94034777e+12,9.30540028e+01,1.88752373e+16,2.40929940e+00,1.04824438e+10,2.94181253e+14,5.98250946e-01,1.94858352e-01,3.60515996e+01,6.03608395e+01,1.88868024e+12,1.00000000e+00,5.20014089e+11,2.64236671e+03,1.22761584e+01,2.82670567e-08,9.99999999e-01,9.19410944e-24,7.23826212e-12,2.99784142e-12,2.22524145e-12
1.33448373e+00,2.16320891e-02,1.89800197e+01,1.19445904e+13,1.77206423e-18,2.34048293e-18,8.26679018e-08,7.17714222e-19,3.99982295e-20,1.15217761e-06,3.17339079e-07,1.10102242e-16,4.88346998e-20,7.95741350e-20,7.36279472e-22,2.42248603e-07,6.09132070e-23,7.36269813e-09,5.66843994e-20,3.74190646e-23,4.37780561e+11,3.04723230e+13,8.62728464e+02,1.32878354e+11,1.16026984e+14,1.01853958e+02,1.76008097e+02,2.43312884e+09,5.48570874e+12,4.26259533e+15,3.83992338e+14,9.30540028e+01,3.70070849e+17,2.40929940e+00,1.86851968e+11,7.55565857e+15,5.98014995e-01,1.94178871e-01,4.43035666e+01,5.85146633e+01,2.88057153e+13,1.00000000e+00,7.93382815e+12,2.75267788e+03,1.34594787e+01,4.51590003e-08,1.00000000e+00,1.24835857e-24,6.23558811e-13,1.78624075e-13,1.53889839e-13
1.42194306e+00,1.86979196e-02,1.22569140e+01,1.15831264e+13,1.08239598e-19,1.09678722e-19,8.26595217e-08,4.71396390e-20,1.93270114e-21,1.15118869e-06,3.17181431e-07,5.51175985e-18,2.47815800e-21,2.90894557e-21,5.02217071e-24,2.42021027e-07,2.23524556e-24,7.10021971e-09,1.93500524e-21,1.35514285e-24,7.16720392e+12,6.50196507e+14,8.62728464e+02,2.17647820e+12,2.45335364e+15,1.01853958e+02,1.76008097e+02,5.36380968e+10,1.19298410e+14,1.16603191e+17,6.05122049e+16,9.30540028e+01,1.00754144e+19,2.40929940e+00,5.80043925e+12,2.24258736e+17,5.97747318e-01,1.93411886e-01,5.60043122e+01,5.67489305e+01,5.95637199e+14,1.00000000e+00,1.64113026e+14,2.85184281e+03,1.47749818e+01,7.76180445e-08,1.00000000e+00,4.29436391e-46,4.09530267e-14,6.10062584e-15,7.81314370e-15
1.51513429e+00,1.60080792e-02,7.69163995e+00,1.12322711e+13,4.82059816e-21,3.62959976e-21,8.26505934e-08,2.25449788e-21,6.59083136e-23,1.15013589e-06,3.17013537e-07,1.93756062e-19,8.83845810e-23,7.26365608e-23,6.78815269e-26,2.41778770e-07,5.60826433e-26,6.83082818e-09,3.28306307e-23,3.56714886e-26,1.60929255e+14,1.96454222e+16,8.62728464e+02,4.89249180e+13,7.35693379e+16,1.01853958e+02,1.76008097e+02,1.67835272e+12,3.67927312e+15,4.66971912e+18,4.80904873e+18,9.30540028e+01,4.01166582e+20,2.40929940e+00,3.61638254e+14,9.15144234e+18,5.97443678e-01,1.92546754e-01,7.31409726e+01,5.50704389e+01,1.74505435e+16,1.00000000e+00,4.80991729e+15,2.93978181e+03,1.62418090e+01,1.44638695e-07,1.00000000e+00,1.30163768e-49,1.96026032e-15,1.03562236e-16,2.78806991e-16
1.61443309e+00,1.35663919e-02,4.68160049e+00,1.08920772e+13,1.49350248e-22,8.05303153e-23,8.26410810e-08,7.49027180e-23,1.50568944e-24,1.14901516e-06,3.16834738e-07,4.54165213e-21,2.10378015e-24,1.17013855e-24,1.06481471e-27,2.41520903e-07,9.02922274e-28,6.55501969e-09,2.31177979e-25,6.13357364e-28,5.19433535e+15,8.85341285e+17,8.62728464e+02,1.58215561e+15,3.29615280e+18,1.01853958e+02,1.76008097e+02,7.85311573e+13,1.69533494e+17,2.89873654e+20,3.29109942e+20,9.30540028e+01,2.48908322e+22,2.40929940e+00,5.42317644e+16,5.71348984e+20,5.97099278e-01,1.91571716e-01,9.91906060e+01,5.34840143e+01,7.63115639e+17,1.00000000e+00,2.10425025e+17,3.01632729e+03,1.78825904e+01,2.95119736e-07,1.00000000e+00,1.46295778e-53,6.51895516e-17,7.29648463e-19,6.64009542e-18
1.72023972e+00,1.13731027e-02,2.75827878e+00,1.05629952e+13,3.04381905e-24,1.12614899e-24,8.26309463e-08,1.63459762e-24,2.16597492e-26,1.14782217e-06,3.16644331e-07,6.67372840e-23,3.14201246e-26,1.13629373e-26,1.03539702e-29,2.41246439e-07,8.62267968e-30,6.27337939e-09,5.65372838e-28,6.40399372e-30,2.54869050e+17,6.33025206e+19,8.62728464e+02,7.78486355e+16,2.34743842e+20,1.01853958e+02,1.76008097e+02,5.84642224e+15,1.24179756e+19,2.98507621e+22,3.63127468e+22,9.30540028e+01,2.60347683e+24,2.40929940e+00,2.33750214e+19,5.87104101e+22,6.85544329e-01,1.90473817e-01,1.40528822e+02,5.19927066e+01,5.29933269e+19,1.00000000e+00,1.46190211e+19,3.08116606e+03,1.97242212e+01,6.64924141e-07,1.00000000e+00,5.26481770e-58,1.42409514e-18,1.78551385e-21,9.92306301e-20
1.83298071e+00,1.00000000e-02,1.56972732e+00,1.02457699e+13,1.30491020e-25,3.61559111e-26,8.26201489e-08,7.50157215e-26,7.14303524e-28,1.14655236e-06,3.16441571e-07,2.27039097e-24,1.08154883e-27,2.75162657e-28,2.55319372e-31,2.40954330e-07,2.02612166e-31,5.98658475e-09,4.28761914e-30,1.67425297e-31,5.94504717e+18,1.97142741e+21,8.62728464e+02,1.82050479e+18,7.29917687e+21,1.01853958e+02,1.76008097e+02,1.87571969e+17,3.93751712e+20,1.23269756e+24,1.57905366e+24,9.30540028e+01,1.10663468e+26,2.40929940e+00,3.24338871e+21,2.40801717e+24,1.59163343e+00,1.89238856e-01,1.82682873e+02,5.06170134e+01,1.60513329e+21,1.00000000e+00,4.43007153e+20,3.17846810e+03,2.12055111e+01,6.67568893e-04,1.00000000e+00,4.64984732e-21,6.99509567e-20,1.98100346e-20,1.81511579e-20
1.95311051e+00,1.00000000e-02,8.60925703e-01,9.94133632e+12,7.15685276e-26,1.98271500e-26,8.26086453e-08,4.41326869e-26,4.02106979e-28,1.14520088e-06,3.16225666e-07,1.35632279e-24,6.46113094e-28,1.50914493e-28,1.50078642e-31,2.40643466e-07,1.10980407e-31,5.69540783e-09,2.47016696e-30,9.84138452e-32,1.08396148e+19,3.59450701e+21,8.62728464e+02,3.31932953e+18,1.33086018e+22,1.01853958e+02,1.76008097e+02,3.42000297e+17,7.17928179e+20,2.24757960e+24,2.87909128e+24,9.30540028e+01,2.01772892e+26,2.40929940e+00,5.91367625e+21,4.39054188e+24,1.44115188e+15,1.87851334e-01,1.77983799e+02,4.93081469e+01,2.84800051e+21,1.00000000e+00,7.86421729e+20,3.37303967e+03,2.14545401e+01,1.24996940e-06,1.00000000e+00,1.03209989e-61,3.85372079e-20,7.81140569e-24,2.04325474e-21
2.08111337e+00,1.00000000e-02,4.53953109e-01,9.65072191e+12,3.77370028e-26,1.04530055e-26,8.25963896e-08,2.49501066e-26,2.17829118e-28,1.14376258e-06,3.15995772e-07,7.77553152e-25,3.70403915e-28,7.95749310e-29,8.47716786e-32,2.40312671e-07,5.84378502e-32,5.40071602e-09,1.36576999e-30,5.55889016e-32,2.05574162e+19,6.81701130e+21,8.62728464e+02,6.29513501e+18,2.52398699e+22,1.01853958e+02,1.76008097e+02,6.48606299e+17,1.36155653e+21,4.26255270e+24,5.46021964e+24,9.30540028e+01,3.82663904e+26,2.40929940e+00,1.12153343e+22,8.32669779e+24,1.79769313e+308,1.86294437e-01,1.73241314e+02,4.79871816e+01,5.25073317e+21,1.00000000e+00,1.45065901e+21,3.56955561e+03,2.17202199e+01,1.28531617e-06,1.00000000e+00,5.44210952e-62,2.18141415e-20,4.32211474e-24,1.17221129e-21
2.21750528e+00,1.00000000e-02,2.29530148e-01,9.37495753e+12,1.90807809e-26,5.28446784e-27,8.25833326e-08,1.35201752e-26,1.13262923e-28,1.14223200e-06,3.15750996e-07,4.26735792e-25,2.03284634e-28,4.02350932e-29,4.58956527e-32,2.39960695e-07,2.95043746e-32,5.10347119e-09,7.22844178e-31,3.00960057e-32,4.06574173e+19,1.34823399e+22,8.62728464e+02,1.24501994e+19,4.99181372e+22,1.01853958e+02,1.76008097e+02,1.28278071e+18,2.69281760e+21,8.43026099e+24,1.07989461e+25,9.30540028e+01,7.56813303e+26,2.40929940e+00,2.21811206e+22,1.64681215e+25,1.79769313e+308,1.84550048e-01,1.68464492e+02,4.66566435e+01,1.00847829e+22,1.00000000e+00,2.78777014e+21,3.76765652e+03,2.20036666e+01,1.31754677e-06,1.00000000e+00,2.75166925e-62,1.18366746e-20,2.28928550e-24,6.43831108e-22
2.36283603e+00,1.00000000e-02,1.10983399e-01,9.11500093e+12,9.22602078e-27,2.55473809e-27,8.25694223e-08,7.00340743e-27,5.63721736e-29,1.14060336e-06,3.15490387e-07,2.23626869e-25,1.06529396e-28,1.94546443e-29,2.37519168e-32,2.39586220e-07,1.42438182e-32,4.80472679e-09,3.65197331e-31,1.55752840e-32,8.40855760e+19,2.78834809e+22,8.62728464e+02,2.57488611e+19,1.03238120e+23,1.01853958e+02,1.76008097e+02,2.65298098e+18,5.56914665e+21,1.74350315e+25,2.23338239e+25,9.30540028e+01,1.56520229e+27,2.40929940e+00,4.58738509e+22,3.40585205e+25,1.79769313e+308,1.82598792e-01,1.63662676e+02,4.53191341e+01,2.02334465e+22,1.00000000e+00,5.59656239e+21,3.96697262e+03,2.23060699e+01,1.34701263e-06,1.00000000e+00,1.33049949e-62,6.14011740e-21,1.15755454e-24,3.37672751e-22
2.51769146e+00,1.00000000e-02,5.11674442e-02,8.87167309e+12,4.25353620e-27,1.17761719e-27,8.25546028e-08,3.45774973e-27,2.67778354e-29,1.13887054e-06,3.15212934e-07,1.11586635e-25,5.31566575e-29,8.96930929e-30,1.17157539e-32,2.39187845e-07,6.55600682e-33,4.50562281e-09,1.75609066e-31,7.68258814e-33,1.82383606e+20,6.04799306e+22,8.62728464e+02,5.58498896e+19,2.23925927e+23,1.01853958e+02,1.76008097e+02,5.75437860e+18,1.20796110e+22,3.78169963e+25,4.84425932e+25,9.30540028e+01,3.39496084e+27,2.40929940e+00,9.95014693e+22,7.38737377e+25,2.88230376e+15,1.80420146e-01,1.58845408e+02,4.39773106e+01,4.25303436e+22,1.00000000e+00,1.17714120e+22,4.16712678e+03,2.26286989e+01,1.37402276e-06,1.00000000e+00,6.13409649e-63,3.03613859e-21,5.57112502e-25,1.68642440e-22
2.68269580e+00,1.00000000e-02,2.24228781e-02,8.64560768e+12,1.86400797e-27,5.15963172e-28,8.25388150e-08,1.62214766e-27,1.21021909e-29,1.13702706e-06,3.14917566e-07,5.28591944e-26,2.51805970e-29,3.93057993e-30,5.49085562e-33,2.38764090e-07,2.86791934e-33,4.20737817e-09,8.01196981e-32,3.60062037e-33,4.16186670e+20,1.38010984e+23,8.62728464e+02,1.27445553e+20,5.10983350e+23,1.01853958e+02,1.76008097e+02,1.31310907e+19,2.75648299e+22,8.62957484e+25,1.10542619e+26,9.30540028e+01,7.74706388e+27,2.40929940e+00,2.27055414e+23,1.68574718e+26,1.79769313e+308,1.77992611e-01,1.54022357e+02,4.26338648e+01,9.39521662e+22,1.00000000e+00,2.60215334e+22,4.36773760e+03,2.29729068e+01,1.39884351e-06,1.00000000e+00,2.68811848e-63,1.42666834e-21,2.54414827e-25,7.99618720e-23
2.85851418e+00,1.00000000e-02,9.30907621e-03,8.43721323e+12,7.73861061e-28,2.14163486e-28,8.25219959e-08,7.20718569e-28,5.18662384e-30,1.13506603e-06,3.14603145e-07,2.36946896e-26,1.12874674e-29,1.63181853e-30,2.43709233e-33,2.38313390e-07,1.18839714e-33,3.91128041e-09,3.45662410e-32,1.59811966e-33,1.00247358e+21,3.32428633e+23,8.62728464e+02,3.06979559e+20,1.23081143e+24,1.01853958e+02,1.76008097e+02,3.16290080e+19,6.63957205e+22,2.07861554e+26,2.66265269e+26,9.30540028e+01,1.86604412e+28,2.40929940e+00,5.46910968e+23,4.06047847e+26,2.88230376e+15,1.75293960e-01,1.49203236e+02,4.12915015e+01,2.18844873e+23,1.00000000e+00,6.06566343e+22,4.56842261e+03,2.33401364e+01,1.42170846e-06,1.00000000e+00,1.11599896e-63,6.34966019e-22,1.09872522e-25,3.58796214e-23
3.04585534e+00,1.00000000e-02,3.64838300e-03,8.24664737e+12,3.03289121e-28,8.39160355e-29,8.25040782e-08,3.02196825e-28,2.10037318e-30,1.13298021e-06,3.14268463e-07,1.00162629e-26,4.77145903e-30,6.39537035e-31,1.02078569e-33,2.37834088e-07,4.64816022e-34,3.61867257e-09,1.40520063e-32,6.69378693e-34,2.55787372e+21,8.48212338e+23,8.62728464e+02,7.83277444e+20,3.14049194e+24,1.01853958e+02,1.76008097e+02,8.07033817e+19,1.69412812e+23,5.30371688e+26,6.79392400e+26,9.30540028e+01,4.76132767e+28,2.40929940e+00,1.39547736e+24,1.03605634e+27,1.79769313e+308,1.72301596e-01,1.44397730e+02,3.99529170e+01,5.39418529e+23,1.00000000e+00,1.49625060e+23,4.76880157e+03,2.37319259e+01,1.44282097e-06,1.00000000e+00,4.37378843e-64,2.66734756e-22,4.47133834e-26,1.51832730e-23
3.24547446e+00,1.00000000e-02,1.34472358e-03,8.07380271e+12,1.11786518e-28,3.09226757e-29,8.24849905e-08,1.19132894e-28,8.00674606e-31,1.13076191e-06,3.13912238e-07,3.97815148e-27,1.89507673e-30,2.35721011e-31,4.01970879e-34,2.37324434e-07,1.70955091e-34,3.33093708e-09,5.36229007e-33,2.63591804e-34,6.93979280e+21,2.30129339e+24,8.62728464e+02,2.12511788e+21,8.52050012e+24,1.01853958e+02,1.76008097e+02,2.18957153e+20,4.59635596e+23,1.43895674e+27,1.84326632e+27,9.30540028e+01,1.29180058e+29,2.40929940e+00,3.78608360e+24,2.81093484e+27,1.44115188e+15,1.68993013e-01,1.39615416e+02,3.86207774e+01,1.41226149e+24,1.00000000e+00,3.92059691e+23,4.96849963e+03,2.41499151e+01,1.46236019e-06,1.00000000e+00,1.61209449e-64,1.05363163e-22,1.70821313e-26,6.03718058e-24
3.45817620e+00,1.00000000e-02,4.64255491e-04,7.91830388e+12,3.85934371e-29,1.06731846e-29,8.24646567e-08,4.39796422e-29,2.86162026e-31,1.12840300e-06,3.13533112e-07,1.47864226e-27,7.04382565e-31,8.13808694e-32,1.48221300e-34,2.36782580e-07,5.88861775e-35,3.04947675e-09,1.91308342e-33,9.71958958e-35,2.01012226e+22,6.66573370e+24,8.62728464e+02,6.15543847e+21,2.46797671e+25,1.01853958e+02,1.76008097e+02,6.34212952e+20,1.33134197e+24,4.16796158e+27,5.33905087e+27,9.30540028e+01,3.74172137e+29,2.40929940e+00,1.09664527e+25,8.14191845e+27,2.88230376e+15,1.65346387e-01,1.34865683e+02,3.72976974e+01,3.94323110e+24,1.00000000e+00,1.09564891e+24,5.16715052e+03,2.45958522e+01,1.48048444e-06,1.00000000e+00,5.56563390e-65,3.89817694e-23,6.10169499e-27,2.24668104e-24
3.68481798e+00,1.00000000e-02,1.49489495e-04,7.77951536e+12,1.24270225e-29,3.43584496e-30,8.24429958e-08,1.51389360e-29,9.54766832e-32,1.12589491e-06,3.13129642e-07,5.12175082e-28,2.43985450e-31,2.62045044e-32,5.09596008e-35,2.36206575e-07,1.89151254e-35,2.77569299e-09,6.35362807e-34,3.34166821e-35,6.24264801e+22,2.07011434e+25,8.62728464e+02,1.91163674e+22,7.66456357e+25,1.01853958e+02,1.76008097e+02,1.96961563e+21,4.13462378e+24,1.29440470e+28,1.65809891e+28,9.30540028e+01,1.16203128e+30,2.40929940e+00,3.40574826e+25,2.52855918e+28,2.88230376e+15,1.61341316e-01,1.30157668e+02,3.59862203e+01,1.17923547e+25,1.00000000e+00,3.27964516e+24,5.36439961e+03,2.50716005e+01,1.49733432e-06,1.00000000e+00,1.79212525e-65,1.34527139e-23,2.02907270e-27,7.79213752e-25
3.92631340e+00,1.00000000e-02,4.46899672e-05,7.65655953e+12,3.71506524e-30,1.02686027e-30,8.24199215e-08,4.83710531e-30,2.96020706e-32,1.12322858e-06,3.12700301e-07,1.64584750e-28,7.84034323e-32,7.83385109e-33,1.62615331e-35,2.35594362e-07,5.64003107e-36,2.51096147e-09,1.95535815e-34,1.06634761e-35,2.08818748e+23,6.92460449e+25,8.62728464e+02,6.39449140e+22,2.56382318e+26,1.01853958e+02,1.76008097e+02,6.58843280e+21,1.38304604e+25,4.32982875e+28,5.54639853e+28,9.30540028e+01,3.88703505e+30,2.40929940e+00,1.13923464e+26,8.45811842e+28,2.88230376e+15,1.56959690e-01,1.25500182e+02,3.46887988e+01,3.79442572e+25,1.00000000e+00,1.05634604e+25,5.55990669e+03,2.55791461e+01,1.51303519e-06,1.00000000e+00,5.35756940e-66,4.31299275e-24,6.25313804e-28,2.50740375e-25
4.18363594e+00,1.00000000e-02,1.23435834e-05,7.54834427e+12,1.02611884e-30,2.83539150e-31,8.23953421e-08,1.42762642e-30,8.48721976e-33,1.12039445e-06,3.12243469e-07,4.88299349e-29,2.32611739e-32,2.16374725e-33,4.79299626e-36,2.34943773e-07,1.55350179e-36,2.25660585e-09,5.54922129e-35,3.14300014e-36,7.56028677e+23,2.50705438e+26,8.62728464e+02,2.31512684e+23,9.28232675e+26,1.01853958e+02,1.76008097e+02,2.38534336e+22,5.00732084e+25,1.56761533e+29,2.00807465e+29,9.30540028e+01,1.40730179e+31,2.40929940e+00,4.12460121e+26,3.06226340e+29,1.79769313e+308,1.52186721e-01,1.20901646e+02,3.34077776e+01,1.32009596e+26,1.00000000e+00,3.67898414e+25,5.75334871e+03,2.61206055e+01,1.52769936e-06,1.00000000e+00,1.47978662e-66,1.28078675e-24,1.77720972e-28,7.45000210e-26
4.45782286e+00,1.00000000e-02,3.13366027e-06,7.45359862e+12,2.60500355e-31,7.19590906e-32,8.23691599e-08,3.87200357e-31,2.23855173e-33,1.11738245e-06,3.11757432e-07,1.33068964e-29,6.33902201e-33,5.49309597e-34,1.29811676e-36,2.34252521e-07,3.93226476e-37,2.01387003e-09,1.44473322e-35,8.51238125e-37,2.97802001e+24,9.87536367e+26,8.62728464e+02,9.11935521e+23,3.65633681e+27,1.01853958e+02,1.76008097e+02,9.39594023e+22,1.97239895e+26,6.17488459e+29,7.90986728e+29,9.30540028e+01,5.54340465e+31,2.40929940e+00,1.62469299e+27,1.20623489e+30,1.79769313e+308,1.47012090e-01,1.16370040e+02,3.21453776e+01,4.99154177e+26,1.00000000e+00,1.39267468e+26,5.94442213e+03,2.66982347e+01,1.54142784e-06,1.00000000e+00,3.75672853e-67,3.53108113e-25,4.63415808e-29,2.03340653e-26
4.74997943e+00,1.00000000e-02,7.27180076e-07,7.37091507e+12,6.04502887e-32,1.66927794e-32,8.23412710e-08,9.59741536e-32,5.40155040e-34,1.11418195e-06,3.11240374e-07,3.31268715e-30,1.57806870e-33,1.27469783e-34,3.21280410e-37,2.33518205e-07,9.09639436e-38,1.78388971e-09,3.43160545e-36,2.10679149e-37,1.28332765e+25,4.25562193e+27,8.62728464e+02,3.92983280e+24,1.57563687e+28,1.01853958e+02,1.76008097e+02,4.04902246e+23,8.49972163e+26,2.66096269e+30,3.40862431e+30,9.30540028e+01,2.38883703e+32,2.40929940e+00,7.00134127e+27,5.19806645e+30,5.76460752e+15,1.41431204e-01,1.11912848e+02,3.09036817e+01,2.06270769e+27,1.00000000e+00,5.76205628e+26,6.13284502e+03,2.73144377e+01,1.55431187e-06,1.00000000e+00,8.71765991e-68,9.27403527e-26,1.10255794e-29,5.07048363e-27
5.06128335e+00,1.00000000e-02,1.53339521e-07,7.29879609e+12,1.27470741e-32,3.51871489e-33,8.23115646e-08,2.16131329e-32,1.18536618e-34,1.11078180e-06,3.10690373e-07,7.48956899e-31,3.56781485e-34,2.68793882e-35,7.22376301e-38,2.32738296e-07,1.91173864e-38,1.56766445e-09,7.39284431e-37,4.73697181e-38,6.08590851e+25,2.01813821e+28,8.62728464e+02,1.86363964e+25,7.47212283e+28,1.01853958e+02,1.76008097e+02,1.92016281e+24,4.03081226e+27,1.26190498e+31,1.61646760e+31,9.30540028e+01,1.13285517e+33,2.40929940e+00,3.32023723e+28,2.46507249e+31,5.76460752e+15,1.35446508e-01,1.07537016e+02,2.96846237e+01,9.37079037e+27,1.00000000e+00,2.62104975e+27,6.31835895e+03,2.79717762e+01,1.56643423e-06,1.00000000e+00,1.83828183e-68,2.60792514e-26,2.37948934e-30,1.14840363e-27
5.39298949e+00,1.00000000e-02,2.91986906e-08,7.23570242e+12,2.42727948e-33,6.69771050e-34,8.22799231e-08,4.39446068e-33,2.35090055e-35,1.10717021e-06,3.10105395e-07,1.52825707e-31,7.28017630e-35,5.11833435e-36,1.46631846e-38,2.31910139e-07,3.62735181e-39,1.36603103e-09,1.43554594e-37,9.61536140e-39,3.19606900e+26,1.05984324e+29,8.62728464e+02,9.78706938e+25,3.92405178e+29,1.01853958e+02,1.76008097e+02,1.00839058e+25,2.11681692e+28,6.62700624e+31,8.48902341e+31,9.30540028e+01,5.94928969e+33,2.40929940e+00,1.74365212e+29,1.29455475e+32,5.76460752e+15,1.29068785e-01,1.03248922e+02,2.84899780e+01,4.70955785e+28,1.00000000e+00,1.31909193e+28,6.50073041e+03,2.86729801e+01,1.57787032e-06,1.00000000e+00,3.50043003e-69,1.06123049e-26,4.62921949e-31,2.34775759e-28
5.74643497e+00,1.00000000e-02,4.98730894e-09,7.18010042e+12,4.14593683e-34,1.14353996e-34,8.22462213e-08,8.01343026e-34,4.18551732e-36,1.10333486e-06,3.09483290e-07,2.79582179e-32,1.33184893e-35,8.74241759e-37,2.66917110e-39,2.31030949e-07,6.17224278e-40,1.17963958e-09,2.49589591e-38,1.75030496e-39,1.87117002e+27,6.20495645e+29,8.62728464e+02,5.72993601e+26,2.29737470e+30,1.01853958e+02,1.76008097e+02,5.90372181e+25,1.23931128e+29,3.87984597e+32,4.96998224e+32,9.30540028e+01,3.48307015e+34,2.40929940e+00,1.02083828e+30,7.57909806e+32,5.76460752e+15,1.22318362e-01,9.90543463e+01,2.73213528e+01,2.63607763e+29,1.00000000e+00,7.39414669e+28,6.67975204e+03,2.94209582e+01,1.58868912e-06,1.00000000e+00,5.97894174e-70,7.39258641e-27,8.06471944e-32,4.30367103e-29
6.12304454e+00,1.00000000e-02,7.58698070e-10,7.13050571e+12,6.30703713e-35,1.73885940e-35,8.22103259e-08,1.30126674e-34,6.64189122e-37,1.09926276e-06,3.08821788e-07,4.55317814e-33,2.16900286e-36,1.32994676e-37,4.32628154e-40,2.30097807e-07,9.35164527e-41,1.00893365e-09,3.85803788e-39,2.83695266e-40,1.23001539e+28,4.07883399e+30,8.62728464e+02,3.76657886e+27,1.51018143e+31,1.01853958e+02,1.76008097e+02,3.88081712e+26,8.14662442e+29,2.55042042e+33,3.26702253e+33,9.30540028e+01,2.28959946e+35,2.40929940e+00,6.71049009e+30,4.98212728e+33,5.76460752e+15,1.15226117e-01,9.49584526e+01,2.61801848e+01,1.65504481e+30,1.00000000e+00,4.64960623e+29,6.85524346e+03,3.02188098e+01,1.59895407e-06,1.00000000e+00,9.09550985e-71,6.80936347e-27,1.24927645e-32,7.02383202e-30
6.52433633e+00,1.00000000e-02,1.02017559e-10,7.08552069e+12,8.48069290e-36,2.33705217e-36,8.21720953e-08,1.86748056e-35,9.32294858e-38,1.09494033e-06,3.08118488e-07,6.55128431e-34,3.12084306e-37,1.78829929e-38,6.19650952e-41,2.29107656e-07,1.25204834e-41,8.54135395e-10,5.26218288e-40,4.06335186e-41,9.14754585e+28,3.03340278e+31,8.62728464e+02,2.80118063e+28,1.12311229e+32,1.01853958e+02,1.76008097e+02,2.88613890e+27,6.05859254e+30,1.89673137e+34,2.42966378e+34,9.30540028e+01,1.70276049e+36,2.40929940e+00,4.99054861e+31,3.70517623e+34,1.79769313e+308,1.07834173e-01,9.09657800e+01,2.50677364e+01,1.17445711e+31,1.00000000e+00,3.30494677e+30,7.02705185e+03,3.10698372e+01,1.60872401e-06,1.00000000e+00,1.22301846e-71,6.73445601e-27,1.70784392e-33,1.01292364e-30
